road_segment,datetime,average_speed
2,2019-12-31 11:01:08,11.9
2,2019-12-27 11:03:43,8.9
2,2019-12-15 11:04:31,9.5
2,2019-12-11 11:04:39,7.3
2,2019-12-27 11:05:54,9.7
2,2019-12-29 11:06:04,7.3
2,2019-12-25 11:06:13,11.0
2,2019-12-18 11:06:27,11.0
2,2019-12-13 11:07:58,9.4
2,2019-12-28 11:09:12,8.4
2,2019-12-18 11:10:12,7.5
2,2019-12-11 11:14:57,7.6
2,2019-12-21 11:18:02,7.7
2,2019-12-02 11:18:14,9.0
2,2019-12-15 11:20:56,7.6
2,2019-12-31 11:22:19,7.2
2,2019-12-17 11:23:34,9.8
2,2019-12-02 11:24:14,9.0
2,2019-12-30 11:24:28,10.9
2,2019-12-23 11:24:49,9.5
2,2019-12-12 11:26:59,12.2
2,2019-12-30 11:27:55,15.8
2,2019-12-22 11:28:24,11.0
2,2019-12-29 11:29:30,10.2
2,2019-12-20 11:29:46,13.7
2,2019-12-06 11:31:06,6.1
2,2019-12-13 11:31:36,5.5
2,2019-12-20 11:34:14,10.9
2,2019-12-30 11:35:06,7.9
2,2019-12-12 11:35:09,5.5
2,2019-12-30 11:35:15,8.5
2,2019-12-24 11:35:36,8.2
2,2019-12-27 11:36:23,9.5
2,2019-12-24 11:37:10,6.0
2,2019-12-09 11:39:46,13.4
2,2019-12-11 11:42:12,10.0
2,2019-12-30 11:44:09,8.3
2,2019-12-31 11:44:24,10.5
2,2019-12-16 11:44:43,11.7
2,2019-12-11 11:45:25,9.4
2,2019-12-28 11:46:22,15.9
2,2019-12-24 11:50:25,9.8
2,2019-12-22 11:51:45,8.0
2,2019-12-29 11:51:55,11.0
2,2019-12-04 11:54:00,12.0
2,2019-12-11 11:55:17,11.2
2,2019-12-21 11:56:59,11.8
2,2019-12-26 11:57:31,10.4
2,2019-12-13 11:58:46,7.8
2,2019-12-15 11:59:18,9.3
2,2019-12-11 12:01:06,11.3
2,2019-12-19 12:01:37,9.4
2,2019-12-23 12:01:38,12.1
2,2019-12-20 12:01:42,15.0
2,2019-12-17 12:02:53,7.4
2,2019-12-29 12:03:17,8.9
2,2019-12-15 12:03:34,9.8
2,2019-12-21 12:04:37,11.1
2,2019-12-18 12:07:08,9.0
2,2019-12-24 12:07:37,10.6
2,2019-12-05 12:07:49,13.5
2,2019-12-02 12:08:20,8.8
2,2019-12-25 12:08:54,9.5
2,2019-12-12 12:09:18,12.4
2,2019-12-22 12:10:01,10.9
2,2019-12-01 12:10:23,11.0
2,2019-12-13 12:10:26,10.9
2,2019-12-12 12:10:44,11.3
2,2019-12-22 12:11:11,10.7
2,2019-12-27 12:12:19,15.6
2,2019-12-11 12:13:10,12.0
2,2019-12-30 12:13:15,10.8
2,2019-12-10 12:13:17,12.2
2,2019-12-17 12:13:31,9.0
2,2019-12-02 12:13:49,14.7
2,2019-12-17 12:14:43,8.6
2,2019-12-27 12:14:55,11.8
2,2019-12-29 12:17:08,11.0
2,2019-12-20 12:17:40,9.4
2,2019-12-16 12:25:05,10.0
2,2019-12-18 12:30:13,21.3
2,2019-12-31 12:30:23,19.6
2,2019-12-26 12:30:50,16.4
2,2019-12-24 12:35:06,17.5
2,2019-12-19 12:37:54,19.2
2,2019-12-17 12:38:55,15.6
2,2019-12-13 12:39:37,16.7
2,2019-12-22 12:39:58,16.7
2,2019-12-30 12:40:07,18.5
2,2019-12-16 12:40:19,20.1
2,2019-12-06 12:40:36,18.3
2,2019-12-23 12:42:59,17.0
2,2019-12-09 12:44:16,17.4
2,2019-12-09 12:48:30,18.6
2,2019-12-21 12:48:47,21.8
2,2019-12-24 12:52:11,22.4
2,2019-12-08 12:53:12,18.6
2,2019-12-02 12:54:51,17.5
2,2019-12-05 12:58:23,16.9
2,2019-12-03 13:01:07,16.5
2,2019-12-10 13:02:10,17.1
2,2019-12-05 13:03:18,17.8
2,2019-12-10 13:04:19,19.9
2,2019-12-22 13:04:43,15.5
2,2019-12-28 13:04:48,19.4
2,2019-12-11 13:04:51,17.5
2,2019-12-06 13:04:59,19.8
2,2019-12-11 13:06:25,17.8
2,2019-12-04 13:07:05,18.2
2,2019-12-25 13:07:27,15.5
2,2019-12-24 13:07:40,16.9
2,2019-12-03 13:07:54,16.1
2,2019-12-21 13:10:43,14.0
2,2019-12-28 13:11:17,19.6
2,2019-12-18 13:12:05,21.7
2,2019-12-13 13:13:16,15.6
2,2019-12-08 13:13:25,17.1
2,2019-12-27 13:13:26,15.6
2,2019-12-27 13:13:34,21.6
2,2019-12-12 13:14:05,19.4
2,2019-12-27 13:15:27,19.1
2,2019-12-12 13:16:45,23.5
2,2019-12-02 13:17:16,18.0
2,2019-12-15 13:18:38,18.1
2,2019-12-19 13:19:27,15.4
2,2019-12-26 13:20:41,20.1
2,2019-12-09 13:21:43,15.5
2,2019-12-20 13:22:19,22.7
2,2019-12-31 13:22:47,17.7
2,2019-12-27 13:30:12,19.1
2,2019-12-23 13:30:51,20.1
2,2019-12-30 13:33:54,18.2
2,2019-12-27 13:35:33,17.4
2,2019-12-10 13:41:55,17.9
2,2019-12-27 13:42:13,17.6
2,2019-12-06 13:42:33,28.0
2,2019-12-26 13:42:34,27.6
2,2019-12-30 13:42:35,19.6
2,2019-12-04 13:43:12,13.8
2,2019-12-23 13:43:36,17.6
2,2019-12-31 13:43:48,16.7
2,2019-12-11 13:44:46,24.3
2,2019-12-19 13:44:50,17.8
2,2019-12-12 13:45:09,17.3
2,2019-12-24 13:45:21,19.6
2,2019-12-05 13:45:28,19.8
2,2019-12-03 13:46:17,23.5
2,2019-12-13 13:46:18,17.7
2,2019-12-09 13:46:57,26.6
2,2019-12-02 13:47:39,17.3
2,2019-12-25 13:51:07,20.3
2,2019-12-21 13:51:21,19.6
2,2019-12-31 13:52:54,25.2
2,2019-12-13 13:56:08,21.8
2,2019-12-29 13:57:39,27.7
2,2019-12-03 14:00:08,20.4
2,2019-12-15 14:00:11,16.7
2,2019-12-20 14:01:01,21.1
2,2019-12-14 14:05:39,20.8
2,2019-12-20 14:08:35,20.6
2,2019-12-22 14:14:25,21.0
2,2019-12-08 14:17:31,13.9
2,2019-12-31 14:20:42,20.6
2,2019-12-26 14:21:50,25.4
2,2019-12-30 14:23:30,23.8
2,2019-12-26 14:29:15,22.7
2,2019-12-25 14:29:44,19.7
2,2019-12-16 14:31:15,21.3
2,2019-12-04 14:32:00,19.1
2,2019-12-06 14:34:12,17.6
2,2019-12-19 14:36:24,22.1
2,2019-12-13 14:41:18,25.4
2,2019-12-04 14:42:47,23.1
2,2019-12-09 14:43:08,20.9
2,2019-12-31 14:43:25,21.0
2,2019-12-29 14:43:35,22.6
2,2019-12-18 14:46:18,17.5
2,2019-12-17 14:54:57,14.0
2,2019-12-01 14:56:48,12.4
2,2019-12-28 14:58:27,19.2
2,2019-12-05 15:00:04,12.4
2,2019-12-26 15:03:30,14.0
2,2019-12-14 15:08:23,20.5
2,2019-12-29 15:10:39,17.9
2,2019-12-12 15:12:21,17.4
2,2019-12-30 15:18:43,17.0
2,2019-12-21 15:20:17,21.5
2,2019-12-20 15:22:34,16.8
2,2019-12-21 15:23:35,18.8
2,2019-12-24 15:23:44,20.2
2,2019-12-23 15:26:55,22.3
2,2019-12-15 15:33:04,22.4
2,2019-12-29 15:40:33,20.1
2,2019-12-30 15:40:46,8.9
2,2019-12-10 15:42:16,16.2
2,2019-12-25 15:43:29,9.0
2,2019-12-26 15:44:18,10.6
2,2019-12-03 15:44:19,12.4
2,2019-12-06 15:45:38,26.1
2,2019-12-19 15:48:15,18.4
2,2019-12-04 15:48:32,18.8
2,2019-12-20 15:48:56,18.5
2,2019-12-27 15:50:00,23.8
2,2019-12-17 15:53:59,15.8
2,2019-12-13 15:55:19,8.2
2,2019-12-18 15:56:12,11.9
2,2019-12-11 15:56:38,14.3
2,2019-12-23 15:57:52,13.1
2,2019-12-24 15:58:03,15.6
2,2019-12-16 15:58:13,14.4
2,2019-12-09 15:59:43,13.9
2,2019-12-27 16:00:01,18.1
2,2019-12-06 16:00:13,11.3
2,2019-12-12 16:01:19,13.6
2,2019-12-12 16:07:08,14.0
2,2019-12-16 16:08:53,17.5
2,2019-12-01 16:10:23,7.7
2,2019-12-28 16:23:59,15.0
2,2019-12-19 16:35:39,10.1
2,2019-12-11 16:52:14,16.5
2,2019-12-06 17:21:28,19.5
2,2019-12-05 18:35:24,25.7
3,2019-12-03 05:00:53,32.0
3,2019-12-17 05:03:45,38.2
3,2019-12-21 05:04:08,29.8
3,2019-12-18 05:04:13,32.7
3,2019-12-16 05:06:04,35.4
3,2019-12-11 05:09:53,36.6
3,2019-12-01 05:11:18,39.2
3,2019-12-27 05:11:21,41.6
3,2019-12-24 05:12:04,37.8
3,2019-12-02 05:12:05,33.4
3,2019-12-31 05:14:34,37.1
3,2019-12-09 05:17:09,34.6
3,2019-12-07 05:20:02,46.9
3,2019-12-31 05:20:12,33.0
3,2019-12-20 05:22:14,34.7
3,2019-12-18 05:24:00,32.3
3,2019-12-15 05:24:09,32.8
3,2019-12-31 05:25:06,38.8
3,2019-12-25 05:26:16,40.5
3,2019-12-02 05:26:21,38.3
3,2019-12-19 05:32:55,36.8
3,2019-12-05 05:34:03,36.1
3,2019-12-03 05:36:01,32.4
3,2019-12-03 05:36:57,31.6
3,2019-12-31 05:42:44,31.5
3,2019-12-11 05:46:12,34.4
3,2019-12-29 05:54:51,39.0
3,2019-12-23 05:54:53,36.2
3,2019-12-26 05:55:21,41.9
3,2019-12-20 05:58:41,38.4
3,2019-12-31 05:58:55,33.6
3,2019-12-11 05:59:22,35.3
3,2019-12-14 05:59:24,40.1
3,2019-12-22 05:59:26,35.1
3,2019-12-23 06:01:22,32.4
3,2019-12-23 06:01:37,31.5
3,2019-12-30 06:03:43,31.6
3,2019-12-06 06:04:49,33.7
3,2019-12-29 06:07:35,39.9
3,2019-12-31 06:11:05,33.6
3,2019-12-24 06:11:54,46.6
3,2019-12-17 06:13:43,30.9
3,2019-12-12 06:14:01,34.8
3,2019-12-30 06:14:22,37.8
3,2019-12-29 06:17:05,37.0
3,2019-12-13 06:17:54,36.2
3,2019-12-29 06:18:02,37.0
3,2019-12-08 06:19:01,31.5
3,2019-12-03 06:20:00,38.1
3,2019-12-02 06:20:39,33.5
3,2019-12-30 06:20:47,40.2
3,2019-12-18 06:20:59,35.3
3,2019-12-20 06:21:28,37.5
3,2019-12-15 06:21:56,30.8
3,2019-12-28 06:23:42,43.4
3,2019-12-30 06:24:50,31.5
3,2019-12-16 06:26:09,32.0
3,2019-12-20 06:26:37,33.6
3,2019-12-16 06:27:32,33.5
3,2019-12-04 06:27:44,33.5
3,2019-12-27 06:29:17,39.6
3,2019-12-08 06:32:39,34.7
3,2019-12-06 06:32:56,30.700000000000003
3,2019-12-11 06:33:14,33.4
3,2019-12-21 06:33:20,30.6
3,2019-12-21 06:33:21,34.2
3,2019-12-19 06:35:35,30.200000000000003
3,2019-12-01 06:36:12,33.6
3,2019-12-29 06:37:41,33.2
3,2019-12-24 06:40:17,33.5
3,2019-12-06 06:42:59,32.6
3,2019-12-13 06:46:19,39.6
3,2019-12-25 06:47:45,41.0
3,2019-12-05 06:50:56,31.4
3,2019-12-11 06:52:47,28.1
3,2019-12-29 06:53:40,34.6
3,2019-12-19 06:54:19,30.6
3,2019-12-14 06:54:59,37.1
3,2019-12-05 06:57:36,29.3
3,2019-12-15 07:00:37,30.6
3,2019-12-01 07:01:10,36.3
3,2019-12-30 07:02:55,38.6
3,2019-12-10 07:04:48,32.8
3,2019-12-15 07:05:53,36.2
3,2019-12-17 07:10:37,39.7
3,2019-12-23 07:12:02,34.9
3,2019-12-20 07:12:10,33.2
3,2019-12-20 07:16:46,26.9
3,2019-12-06 07:16:47,26.9
3,2019-12-14 07:20:33,29.4
3,2019-12-21 07:20:48,27.4
3,2019-12-13 07:21:54,30.8
3,2019-12-19 07:22:34,30.5
3,2019-12-20 07:22:46,23.700000000000003
3,2019-12-26 07:24:03,30.700000000000003
3,2019-12-20 07:24:27,31.0
3,2019-12-18 07:24:44,27.700000000000003
3,2019-12-09 07:24:45,24.200000000000003
3,2019-12-08 07:26:31,24.1
3,2019-12-12 07:26:38,31.200000000000003
3,2019-12-14 07:27:00,30.200000000000003
3,2019-12-24 07:27:06,30.9
3,2019-12-22 07:27:38,23.200000000000003
3,2019-12-17 07:27:47,31.1
3,2019-12-25 07:28:01,25.9
3,2019-12-27 07:28:56,27.8
3,2019-12-15 07:29:29,29.3
3,2019-12-03 07:29:47,30.4
3,2019-12-23 07:29:52,26.8
3,2019-12-31 07:30:05,29.200000000000003
3,2019-12-22 07:30:13,20.8
3,2019-12-16 07:30:18,28.8
3,2019-12-05 07:30:56,31.1
3,2019-12-16 07:31:41,24.5
3,2019-12-04 07:34:17,22.0
3,2019-12-09 07:34:43,28.9
3,2019-12-03 07:35:04,28.3
3,2019-12-19 07:35:31,26.200000000000003
3,2019-12-08 07:38:02,26.3
3,2019-12-02 07:38:58,28.1
3,2019-12-11 07:39:31,22.8
3,2019-12-01 07:39:37,27.5
3,2019-12-29 07:39:37,31.5
3,2019-12-01 07:40:40,33.6
3,2019-12-11 07:40:47,26.3
3,2019-12-05 07:41:13,29.6
3,2019-12-09 07:42:07,29.0
3,2019-12-07 07:43:11,32.9
3,2019-12-02 07:43:22,30.1
3,2019-12-09 07:46:00,29.200000000000003
3,2019-12-28 07:46:46,30.700000000000003
3,2019-12-04 07:47:43,24.200000000000003
3,2019-12-06 07:49:42,25.4
3,2019-12-13 07:50:52,31.3
3,2019-12-10 07:51:24,29.700000000000003
3,2019-12-27 07:56:58,24.5
3,2019-12-15 07:58:27,26.4
3,2019-12-27 07:59:29,26.4
3,2019-12-02 07:59:57,26.200000000000003
3,2019-12-09 08:03:48,27.0
3,2019-12-31 08:04:42,26.6
3,2019-12-28 08:08:07,32.8
3,2019-12-15 08:12:48,26.8
3,2019-12-19 08:14:59,32.7
3,2019-12-07 08:16:46,25.6
3,2019-12-06 08:18:17,20.2
3,2019-12-27 08:23:41,21.5
3,2019-12-06 08:25:35,23.700000000000003
3,2019-12-05 08:26:00,21.5
3,2019-12-18 08:26:12,21.2
3,2019-12-06 08:26:59,24.6
3,2019-12-11 08:29:07,19.4
3,2019-12-17 08:31:53,23.3
3,2019-12-25 08:32:52,17.4
3,2019-12-15 08:32:57,20.1
3,2019-12-12 08:33:31,22.200000000000003
3,2019-12-25 08:33:33,22.0
3,2019-12-23 08:38:24,19.4
3,2019-12-22 08:39:04,17.7
3,2019-12-12 08:39:09,22.3
3,2019-12-20 08:40:07,23.1
3,2019-12-20 08:41:22,22.1
3,2019-12-09 08:43:54,20.2
3,2019-12-12 08:43:56,30.4
3,2019-12-20 08:45:25,20.4
3,2019-12-18 08:50:02,23.6
3,2019-12-05 08:50:05,19.4
3,2019-12-25 08:50:54,23.1
3,2019-12-17 08:59:39,19.8
3,2019-12-16 09:05:06,19.8
3,2019-12-13 09:05:15,18.7
3,2019-12-25 09:09:23,23.6
3,2019-12-24 09:10:02,18.6
3,2019-12-11 09:10:28,23.8
3,2019-12-29 09:15:34,22.5
3,2019-12-09 09:16:48,19.9
3,2019-12-03 09:17:41,22.9
3,2019-12-18 09:19:35,23.9
3,2019-12-18 09:19:48,20.5
3,2019-12-19 09:20:37,19.9
3,2019-12-25 09:25:11,19.6
3,2019-12-23 09:25:19,20.1
3,2019-12-02 09:27:49,26.200000000000003
3,2019-12-20 09:28:01,18.4
3,2019-12-17 09:28:28,25.9
3,2019-12-26 09:30:59,27.5
3,2019-12-16 09:31:12,21.8
3,2019-12-18 09:31:26,17.3
3,2019-12-19 09:32:00,26.200000000000003
3,2019-12-16 09:32:26,17.6
3,2019-12-12 09:32:29,24.1
3,2019-12-01 09:32:40,22.200000000000003
3,2019-12-23 09:32:50,19.8
3,2019-12-30 09:33:44,20.3
3,2019-12-16 09:34:15,19.8
3,2019-12-04 09:34:26,17.8
3,2019-12-15 09:34:38,23.6
3,2019-12-05 09:35:34,22.3
3,2019-12-19 09:35:38,21.7
3,2019-12-13 09:35:54,22.9
3,2019-12-17 09:37:46,17.5
3,2019-12-09 09:39:07,19.9
3,2019-12-24 09:43:41,19.1
3,2019-12-06 09:46:20,20.4
3,2019-12-18 09:46:47,21.5
3,2019-12-02 09:49:38,20.0
3,2019-12-20 09:49:45,21.1
3,2019-12-31 09:51:07,18.4
3,2019-12-24 09:51:48,20.3
3,2019-12-12 09:52:59,20.8
3,2019-12-20 09:54:38,19.1
3,2019-12-25 09:54:49,25.8
3,2019-12-24 09:56:30,18.4
3,2019-12-17 09:56:55,18.2
3,2019-12-30 09:57:39,20.4
3,2019-12-23 09:58:55,20.9
3,2019-12-11 10:00:01,17.8
3,2019-12-18 10:02:36,19.0
3,2019-12-22 10:02:48,17.0
3,2019-12-23 10:03:41,21.6
3,2019-12-25 10:03:52,20.0
3,2019-12-11 10:05:56,21.7
3,2019-12-27 10:06:22,19.8
3,2019-12-04 10:08:07,17.4
3,2019-12-24 10:10:03,20.0
3,2019-12-23 10:10:23,19.6
3,2019-12-29 10:10:33,20.5
3,2019-12-25 10:10:55,22.3
3,2019-12-24 10:11:00,17.5
3,2019-12-27 10:14:17,18.8
3,2019-12-10 10:16:20,18.7
3,2019-12-27 10:18:05,20.7
3,2019-12-22 10:19:25,20.8
3,2019-12-18 10:19:45,18.2
3,2019-12-13 10:19:46,20.0
3,2019-12-19 10:20:37,19.0
3,2019-12-16 10:20:50,18.6
3,2019-12-12 10:21:32,19.1
3,2019-12-29 10:21:41,21.3
3,2019-12-16 10:23:14,19.8
3,2019-12-25 10:24:30,19.2
3,2019-12-13 10:24:43,22.0
3,2019-12-20 10:26:01,20.0
3,2019-12-31 10:26:19,21.5
3,2019-12-30 10:27:18,19.9
3,2019-12-17 10:28:51,18.1
3,2019-12-11 10:29:36,20.2
3,2019-12-31 10:30:05,18.3
3,2019-12-25 10:30:45,18.4
3,2019-12-01 10:34:38,23.0
3,2019-12-08 10:35:55,17.6
3,2019-12-05 10:36:20,18.3
3,2019-12-02 10:37:06,17.5
3,2019-12-09 10:39:15,18.2
3,2019-12-04 10:39:17,19.1
3,2019-12-27 10:41:31,21.0
3,2019-12-06 10:48:11,16.4
3,2019-12-05 10:49:16,15.1
3,2019-12-11 11:05:24,18.5
3,2019-12-04 11:07:08,15.8
3,2019-12-16 11:08:53,19.7
3,2019-12-01 11:09:58,19.8
3,2019-12-26 11:12:45,18.2
3,2019-12-01 11:24:25,17.0
3,2019-12-05 11:30:44,20.6
3,2019-12-26 11:32:26,19.6
3,2019-12-05 11:33:23,24.8
3,2019-12-07 11:34:12,18.9
3,2019-12-29 11:34:32,22.200000000000003
3,2019-12-02 11:37:17,22.4
3,2019-12-28 11:37:42,23.1
3,2019-12-11 11:38:28,18.3
3,2019-12-02 11:39:49,21.0
3,2019-12-20 11:43:47,25.6
3,2019-12-16 11:46:10,21.2
3,2019-12-19 11:46:55,21.3
3,2019-12-09 11:51:40,19.3
3,2019-12-04 11:52:01,19.2
3,2019-12-29 11:54:54,19.2
3,2019-12-16 11:56:18,26.6
3,2019-12-12 12:06:50,20.4
3,2019-12-25 12:06:56,23.4
3,2019-12-22 12:07:08,19.6
3,2019-12-27 12:10:33,27.6
3,2019-12-01 12:10:35,23.6
3,2019-12-10 12:11:42,24.9
3,2019-12-17 12:13:38,25.1
3,2019-12-29 12:13:38,18.2
3,2019-12-19 12:13:42,18.7
3,2019-12-26 12:17:15,19.8
3,2019-12-09 12:21:00,20.8
3,2019-12-22 12:21:37,20.8
3,2019-12-17 12:21:59,17.5
3,2019-12-30 12:24:52,19.9
3,2019-12-16 12:26:26,20.7
3,2019-12-18 12:27:30,22.9
3,2019-12-31 12:28:45,23.4
3,2019-12-24 12:30:53,28.200000000000003
3,2019-12-18 12:32:01,23.4
3,2019-12-24 12:32:37,28.4
3,2019-12-08 12:33:46,27.6
3,2019-12-19 12:36:00,30.8
3,2019-12-04 12:36:18,26.1
3,2019-12-30 12:37:09,30.0
3,2019-12-16 12:38:50,31.700000000000003
3,2019-12-23 12:39:31,27.700000000000003
3,2019-12-09 12:40:43,24.9
3,2019-12-05 12:45:34,37.5
3,2019-12-05 12:46:58,24.4
3,2019-12-16 12:49:00,24.9
3,2019-12-02 12:49:23,26.9
3,2019-12-23 12:51:18,30.1
3,2019-12-08 12:51:42,31.700000000000003
3,2019-12-03 13:01:03,28.700000000000003
3,2019-12-04 13:02:06,26.200000000000003
3,2019-12-10 13:10:22,32.7
3,2019-12-06 13:10:28,28.4
3,2019-12-04 13:13:56,30.6
3,2019-12-12 13:14:14,27.8
3,2019-12-09 13:14:19,31.6
3,2019-12-03 13:16:50,32.8
3,2019-12-11 13:17:20,27.200000000000003
3,2019-12-27 13:20:27,23.5
3,2019-12-02 13:23:43,26.4
3,2019-12-13 13:26:16,32.9
3,2019-12-15 13:33:51,31.200000000000003
3,2019-12-30 13:43:44,34.5
3,2019-12-13 13:44:10,29.6
3,2019-12-11 13:51:56,33.5
3,2019-12-28 13:53:41,39.6
3,2019-12-27 13:53:44,30.3
3,2019-12-16 13:59:30,32.7
3,2019-12-25 14:04:14,31.1
3,2019-12-13 14:05:10,35.4
3,2019-12-26 14:07:09,41.7
3,2019-12-16 14:22:02,39.0
3,2019-12-21 14:26:47,35.0
3,2019-12-23 14:29:07,39.8
3,2019-12-09 14:43:25,32.3
3,2019-12-13 14:44:47,41.1
3,2019-12-23 14:59:13,28.0
3,2019-12-17 14:59:47,31.0
3,2019-12-13 15:11:30,29.200000000000003
3,2019-12-27 15:23:29,29.4
3,2019-12-15 15:31:57,28.1
3,2019-12-16 15:38:46,26.0
3,2019-12-15 15:38:48,36.4
3,2019-12-06 15:49:59,30.700000000000003
3,2019-12-19 15:56:45,32.1
3,2019-12-16 16:00:29,25.3
3,2019-12-30 16:04:29,26.200000000000003
3,2019-12-04 16:28:55,26.700000000000003
3,2019-12-03 16:29:37,30.5
3,2019-12-10 16:29:43,27.5
3,2019-12-26 16:29:43,26.6
3,2019-12-18 16:30:01,28.9
3,2019-12-11 16:30:03,25.5
3,2019-12-13 16:30:06,28.3
3,2019-12-09 16:30:17,27.1
3,2019-12-30 16:30:43,33.8
3,2019-12-20 16:30:56,28.4
3,2019-12-24 16:31:04,28.8
3,2019-12-05 16:31:17,30.3
3,2019-12-12 16:31:33,29.5
3,2019-12-19 16:31:45,29.1
3,2019-12-31 16:31:53,32.1
3,2019-12-06 16:32:12,26.700000000000003
3,2019-12-17 16:32:16,26.6
3,2019-12-02 16:32:20,24.200000000000003
3,2019-12-23 16:32:30,28.0
3,2019-12-16 16:33:36,26.8
3,2019-12-19 16:37:38,19.9
3,2019-12-19 17:04:49,34.3
3,2019-12-06 17:52:32,27.200000000000003
3,2019-12-27 18:05:05,28.1
3,2019-12-23 18:08:11,29.1
3,2019-12-31 18:40:43,28.8
3,2019-12-30 18:41:51,26.2
3,2019-12-23 18:42:59,25.2
3,2019-12-24 18:43:37,28.9
3,2019-12-26 18:46:04,28.8
3,2019-12-25 18:48:33,27.4
4,2019-12-02 05:00:10,40.9
4,2019-12-16 05:00:10,38.4
4,2019-12-06 05:00:13,44.6
4,2019-12-03 05:00:20,45.4
4,2019-12-09 05:00:27,39.0
4,2019-12-08 05:01:09,38.5
4,2019-12-06 05:01:14,46.0
4,2019-12-13 05:01:42,39.9
4,2019-12-15 05:01:53,43.0
4,2019-12-06 05:02:15,48.1
4,2019-12-12 05:02:34,41.6
4,2019-12-23 05:02:57,44.2
4,2019-12-28 05:03:22,40.1
4,2019-12-23 05:03:34,42.8
4,2019-12-17 05:03:39,38.2
4,2019-12-04 05:04:03,40.8
4,2019-12-08 05:04:05,42.2
4,2019-12-08 05:04:21,42.4
4,2019-12-09 05:04:59,44.1
4,2019-12-08 05:05:16,43.6
4,2019-12-22 05:05:45,44.7
4,2019-12-13 05:06:40,44.9
4,2019-12-04 05:06:54,41.2
4,2019-12-13 05:07:02,38.5
4,2019-12-22 05:07:02,44.8
4,2019-12-24 05:07:37,40.3
4,2019-12-10 05:07:44,47.4
4,2019-12-15 05:07:45,38.7
4,2019-12-11 05:07:53,42.2
4,2019-12-23 05:08:10,43.3
4,2019-12-27 05:08:21,39.0
4,2019-12-31 05:08:35,42.3
4,2019-12-27 05:08:51,41.4
4,2019-12-23 05:08:57,43.4
4,2019-12-26 05:09:40,41.9
4,2019-12-12 05:09:43,41.2
4,2019-12-16 05:09:53,41.1
4,2019-12-12 05:09:57,41.3
4,2019-12-27 05:10:18,44.0
4,2019-12-25 05:10:25,47.8
4,2019-12-20 05:10:28,40.6
4,2019-12-31 05:10:56,42.5
4,2019-12-01 05:11:07,46.3
4,2019-12-17 05:11:14,45.8
4,2019-12-02 05:11:18,40.1
4,2019-12-10 05:12:04,46.1
4,2019-12-12 05:12:11,44.5
4,2019-12-16 05:12:30,43.2
4,2019-12-22 05:12:39,42.0
4,2019-12-11 05:12:49,45.5
4,2019-12-29 05:13:29,46.4
4,2019-12-05 05:13:30,41.4
4,2019-12-17 05:13:36,42.8
4,2019-12-27 05:13:49,42.0
4,2019-12-12 05:15:35,40.9
4,2019-12-03 05:16:18,41.6
4,2019-12-04 05:16:20,44.6
4,2019-12-05 05:16:31,46.3
4,2019-12-04 05:16:40,44.8
4,2019-12-12 05:17:37,41.9
4,2019-12-08 05:17:52,41.6
4,2019-12-05 05:18:22,44.0
4,2019-12-19 05:19:10,41.8
4,2019-12-18 05:19:37,43.7
4,2019-12-06 05:20:26,43.1
4,2019-12-06 05:20:48,44.8
4,2019-12-17 05:20:56,39.2
4,2019-12-19 05:21:07,43.7
4,2019-12-16 05:21:50,41.9
4,2019-12-05 05:22:18,49.3
4,2019-12-26 05:25:02,40.1
4,2019-12-10 05:25:10,41.5
4,2019-12-05 05:26:03,49.8
4,2019-12-11 05:26:29,43.2
4,2019-12-06 05:26:39,40.6
4,2019-12-01 05:26:47,44.9
4,2019-12-31 05:26:53,47.5
4,2019-12-11 05:27:44,43.6
4,2019-12-16 05:27:51,38.9
4,2019-12-10 05:27:55,46.0
4,2019-12-03 05:28:13,44.1
4,2019-12-05 05:28:27,46.2
4,2019-12-24 05:28:41,45.9
4,2019-12-04 05:29:58,40.2
4,2019-12-03 05:29:59,41.4
4,2019-12-03 05:30:57,43.6
4,2019-12-23 05:31:00,39.5
4,2019-12-13 05:31:26,39.5
4,2019-12-18 05:31:27,43.1
4,2019-12-18 05:32:11,39.5
4,2019-12-23 05:32:31,41.9
4,2019-12-02 05:33:15,45.7
4,2019-12-10 05:33:16,47.2
4,2019-12-08 05:33:18,43.2
4,2019-12-15 05:34:10,46.4
4,2019-12-16 05:34:13,42.5
4,2019-12-18 05:34:49,39.3
4,2019-12-10 05:34:51,44.9
4,2019-12-23 05:34:55,38.8
4,2019-12-22 05:36:06,48.2
4,2019-12-23 05:36:13,50.4
4,2019-12-09 05:36:26,44.8
4,2019-12-11 05:36:30,44.4
4,2019-12-24 05:37:39,44.1
4,2019-12-05 05:37:40,48.9
4,2019-12-10 05:37:50,44.7
4,2019-12-23 05:38:55,39.9
4,2019-12-03 05:39:24,46.8
4,2019-12-18 05:40:05,35.5
4,2019-12-07 05:40:23,40.4
4,2019-12-19 05:40:32,32.2
4,2019-12-04 05:40:38,35.7
4,2019-12-13 05:41:02,35.3
4,2019-12-02 05:41:41,37.3
4,2019-12-29 05:41:42,34.6
4,2019-12-03 05:42:00,40.1
4,2019-12-19 05:42:50,35.2
4,2019-12-25 05:43:14,35.0
4,2019-12-21 05:43:46,31.9
4,2019-12-26 05:44:15,36.3
4,2019-12-18 05:44:16,30.3
4,2019-12-12 05:44:24,31.1
4,2019-12-03 05:44:49,35.7
4,2019-12-18 05:44:57,32.7
